tweet,country_code,geo_location,bounding_box,screen_name,favourites_count,followers_count,statuses_count,friends_count,listed_count,user_described_location,created_at,utc_offset
@RepJerryNadler stop 🛑 wasting time #SubpoenaBarr and #SubpoenaMueller #Congress need to #doyourwork #ChecksAndBalances defend the #Constitution,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",humbertorosero,1796,394,4903,1114,55,NYC,Mon Apr 29 14:08:28 +0000 2019,
"I'm making a playlist for @IlhanMN 

#FreedomOfSpeech #freedom #adidas @adidasoriginals @adidasUS @adidas @Beyonce @jamesblake #congress #muslim 

 https://t.co/PHvG4aFOEr",NZ,New Zealand,"[[[-178.5868389, -52.6291128], [179.1144116, -52.6291128], [179.1144116, -29.230756], [-178.5868389, -29.230756]]]",danielmonteath,3925,78,2713,321,0,New Zealand,Mon Apr 29 14:01:58 +0000 2019,
"That is the playbook. And who’s running the agency that #Congress created to counter the lack of #EnvironmentJustice?

The very purveyors of politico-corporate greed, embodied by first Pruitt and then Wheeler at the helm. #Deplorables #ALpol",US,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",paul_ruscher,43877,1660,32109,4103,83,"Eugene, OR",Mon Apr 29 13:49:10 +0000 2019,
#ClownCar of the new #Congress https://t.co/pBm9h4aWKu,US,"Gardner, MA","[[[-72.046012, 42.535734], [-71.934819, 42.535734], [-71.934819, 42.614744], [-72.046012, 42.614744]]]",Devildog771,53136,1889,73604,844,81,USA,Mon Apr 29 12:43:44 +0000 2019,
"“One of the last true statesman “ is not very complimentary to #Congress! The #Democrats have created an atmosphere of a huge #ClownCar, especially with at least 20 running for President. #Pathetic https://t.co/ctOaPjGVdO",US,"Gardner, MA","[[[-72.046012, 42.535734], [-71.934819, 42.535734], [-71.934819, 42.614744], [-72.046012, 42.614744]]]",Devildog771,53136,1889,73604,844,81,USA,Mon Apr 29 12:42:51 +0000 2019,
"▶️📸 : @ShatruganSinha , #Bollywood legend and #Congress candidate from #Patna Sahib Lok Sabha constituency ( #Bihar ), files his nomination papers, today

#LokSabhaElections2019 | #ShatrughanSinha

📰💻📲
➡️ https://t.co/HxZfXlMUfV ➡️ Print daily 🗞️Dainik Gana Adhikar https://t.co/jVSN8DkHdD",IN,"Bihar, India","[[[83.324301, 24.286947], [88.298296, 24.286947], [88.298296, 27.52129], [83.324301, 27.52129]]]",GanaAdhikar,29,144,4325,679,1,India,Mon Apr 29 11:21:11 +0000 2019,
"The rise of #BVM and other small parties in last few years in Maharashtra is because of the failure and inefficiency of @INCMaharashtra president Mr. @AshokChavanINC ji.
He should be held responsible for.
@RahulGandhi @prithvrj @MallikarjunINC #Congress #MPCC",IN,"Pune, India","[[[73.8031065, 18.4571648], [73.9656571, 18.4571648], [73.9656571, 18.5843633], [73.8031065, 18.5843633]]]",JosephBDsouza1,111,5,126,46,0,"Pune, India",Mon Apr 29 10:24:15 +0000 2019,
"#ElectionAlert #KanganaRanaut casts vote in Khar, #Mumbai West. “The country situation was very bad when @INCIndia #Congress was in power. Time has come for ‘Swaraj’ so we should go in large numbers &amp;vote for #India”, claims Kangana. | #ElectionsWithNews18 #LokSabhaElections2019 https://t.co/qGRl4aPYY7",IN,"Jaipur, India","[[[75.4979969, 26.800561], [75.9970446, 26.800561], [75.9970446, 27.0188054], [75.4979969, 27.0188054]]]",deepadoc,5658,1078,5849,145,16,"Jaipur ,Rajasthan ,India",Mon Apr 29 09:46:54 +0000 2019,
"#MumbaiElections #Mumbai Dismal % turnout of voters. Long weekend holiday vs. coming out to vote. To #Congress #BJP suggestion to reward every voter by introducing tax relief component, hopefully it will excite non-voters to come out",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",soumiks,9,136,1359,82,11,mumbai,Mon Apr 29 09:22:05 +0000 2019,
"Voted for silent revolution.. voted against the status quo of #congress and #bjp. i.e. softcore #hindutva/ brahmanwad and hardcore hindutva/ #brahmanwad. Voted for #equality, #brotherhood,… https://t.co/BLAm4nWtl4",IN,"Kalyan Dombivali, India","[[[73.063131, 19.139733], [73.321579, 19.139733], [73.321579, 19.401009], [73.063131, 19.401009]]]",Watsay,16291,498,25707,117,17,,Mon Apr 29 08:52:37 +0000 2019,
"3) Why nobody is accountable for the decline in the number of karyakartas?
4) Why general public is deserting congress in favour of of new parties like BVA, RSP, MNS, etc.
Please read entire post.
https://t.co/CptWG1cZUW
#Congress",IN,"Pune, India","[[[73.8031065, 18.4571648], [73.9656571, 18.4571648], [73.9656571, 18.5843633], [73.8031065, 18.5843633]]]",JosephBDsouza1,111,5,126,46,0,"Pune, India",Mon Apr 29 08:46:22 +0000 2019,
"Just Voted For Rahul Gandhi 😍 Watch This #Phase4 #VoteKarMumbaikar #VoteBecauseYouCan #VoteForIndia #congress @OfficialUrmila @RahulGandhi @INCIndia @narendramodi @theskindoctor13 @SirJadeja
( Retweet As Much You Can )
😂😂😂😂😂😂 https://t.co/PMlLfR2MAK",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",ranbirparody,3827,121,3619,209,1,"Mumbai, India",Mon Apr 29 08:11:49 +0000 2019,
#SupremeCourt to hear #Congress MP @sushmitadevmp 's plea for action against #NarendraModi #AmitShah https://t.co/3RbHCg0xvB,IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",Ashtripathi13,168,1533,5698,386,37,New Delhi,Mon Apr 29 06:13:42 +0000 2019,
How can #Congress tolerating Gandhi Family?Imagine how backward Amethi is dat a union cabinet minister &amp; election contestant hv 2 draw water from a hand pump for fighting fire #IndiaFirst @narendramodi #NaMoAgain2019 #CongressMuktBharat #rahulgandhichorhai https://t.co/u7t1ub9u7p https://t.co/UfiTUVW8tt,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",ShriramSingh1,1436,231,439,547,3,Mumbai,Mon Apr 29 05:28:16 +0000 2019,
137/22.  Bahot slow ho rhi hai voting.  #congress #rahulgandhi #VoteKarIndia #Election2019 https://t.co/BJVSCF2NBx,IN,"Bhiwandi, India","[[[72.939231, 19.199073], [73.249965, 19.199073], [73.249965, 19.527593], [72.939231, 19.527593]]]",Ashrafi_1718,130,66,158,512,0,"Mumbai, India.",Mon Apr 29 05:21:05 +0000 2019,
It can happen overnight. Seriously. Overnight. #Congress #DoSomething #KnowNothing #GOP https://t.co/NPITJbonNT,US,"Washington, DC","[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]",jdcarroll88,5140,890,11516,1640,45,"98-100 Pleasant St, Easthampton, MA 01027, USA",Mon Apr 29 05:16:21 +0000 2019,
"#SupremeCourt agrees to hear the plea by #Congress leader on April 30.

She sought a direction to the EC to act forthwith on complaints against #PrimeMinister #NarendraModi and #BJP chief #AmitShah 
@DeccanHerald",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",Ashtripathi13,168,1533,5698,386,37,New Delhi,Mon Apr 29 05:14:07 +0000 2019,
"#Congress MP @sushmitadevmp
moves #SupremeCourt
@DrAMSinghvi contends on her behalf the #EC did not act despite party approaching it five times for 
egregious statements by PM #NarendraModi and #AmitShah 

As many as 12 complaints filed.

@DeccanHerald",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",Ashtripathi13,168,1533,5698,386,37,New Delhi,Mon Apr 29 05:12:10 +0000 2019,
@priyankac19 I hope you have not voted for #PappuKiSarkar #congress 😝😜,IN,"Ahmadabad City, India","[[[72.4367386, 22.9232559], [72.7037246, 22.9232559], [72.7037246, 23.1046616], [72.4367386, 23.1046616]]]",PrashaantSuthar,32,51,447,152,2,"Ahmadabad City, India",Mon Apr 29 05:04:23 +0000 2019,
Exemplary #RichardLugar (1932-2019) was one of only a handful of US senators — in modern history — ”to exercise substantial influence on #US international relations;” unto itself a remarkable factor about how #Congress works within #InternationalDiplomacy. https://t.co/8EN1kl4ilt https://t.co/i1zeBRv2dk,US,ENCLAVE for Entrepreneurs at O'Hare,"[[[-88.001632, 41.993395], [-88.001632, 41.993395], [-88.001632, 41.993395], [-88.001632, 41.993395]]]",JohnRDallasJr,7325,8552,18830,8343,780,Chicago-Based | World-Focused,Mon Apr 29 05:01:37 +0000 2019,
"Election of 2019

Vote for #Democracy

#election #politics #vote #nigeria #bjp #india #congress #elections #news #narendramodi #TrumpRally #rahulgandhi #rajasthan #amitshah #buhari #rss #lagos #love #madhyapradesh #inec #republican #president #like #indian #abuja #gandhi #maga https://t.co/bBKprTGrtx",IN,"Rajasthan, India","[[[69.484366, 23.060464], [78.270755, 23.060464], [78.270755, 30.196367], [69.484366, 30.196367]]]",gcisikar,32,146,32,1,0,Sikar,Mon Apr 29 04:52:39 +0000 2019,
"My dear brothers and sisters of India,an historical work you have to do today is go and vote for @INCIndia.
Please vote to Congress and take a real #AchheDin through the programme of #NYAY.
#Congress don't give any fake or lie manifesto to our people of India.
#MeraVoteCongressKo https://t.co/MUxmxq543S",IN,"Rajasthan, India","[[[69.484366, 23.060464], [78.270755, 23.060464], [78.270755, 30.196367], [69.484366, 30.196367]]]",DineshS50391989,793,77,1016,473,0,Rajasthan india ,Mon Apr 29 04:40:51 +0000 2019,
"Today #4th Phase of Election is begin, I humble apple to Voters, plz. Cast your Votes in huse numbers to exit d #BJP_भगाओ_देश_बचाओ &amp; bring  to  peoples Govt.#Congress led UPA      &amp; Cast your Votes very tactfully to beat #BJP. Votes For #BJP_भगाओ_देश_बचाओ. Jai Hind.",IN,"Haveli, India","[[[73.6246953, 18.2801029], [74.1954594, 18.2801029], [74.1954594, 18.7362196], [73.6246953, 18.7362196]]]",nizamkhangmail3,875,4,411,54,0,"Pune, India",Mon Apr 29 04:22:01 +0000 2019,
"Sonepat a war zone for CM, ex-CM
@OfficeofBSH @BhupinderSHooda
Khattar @mlkhattar takes on Hooda over Jat stir; Cong leader accuses BJP of burning state thrice #BattleOf2019 #BJP #LokSabhaElections2019 #Haryana #Congress https://t.co/7krImMqJpA via @thetribunechd",IN,"Panchkula, India","[[[76.776024, 30.520557], [77.17567, 30.520557], [77.17567, 30.926706], [76.776024, 30.926706]]]",sushilmanav,1569,2262,7791,125,9,"Chandigarh, India ",Mon Apr 29 04:01:28 +0000 2019,
Still no update from @nytimes on why they won't publish an op-ed from two #Jewish #Republicans that ran for #Congress last year. We need mandatory #Holocaust Ed in America. Our op-ed calls on our elected officials to ACT. #NYTimes #NewYorkTimes https://t.co/fTaTOec0s6,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",realBryanLeib,13683,1584,12287,2525,58,"New York, NY",Mon Apr 29 03:54:43 +0000 2019,
Travelled all the way from Mumbai to Guwahati just for this .. Voted for Loksabha Elections 2019 😎 C'mon Mumbaikar #VoteKar #NaMoAgain2019 ✌  #KBPMselfie #Mumbai #FestivalofDemocracy #Phase4 #BattleOf2019 #AayegaToModiHi #Assam #2019Elections #BJP #Congress https://t.co/sxX3hTms3X,IN,"Guwahati, India","[[[90.939097, 25.722728], [92.180418, 25.722728], [92.180418, 26.796614], [90.939097, 26.796614]]]",kapiljaink3,4842,21058,1382,951,285,"Mumbai, India",Mon Apr 29 03:26:02 +0000 2019,
Voice of every nationalistic #Congress men and #Opposition leader which neither can be digested  nor can be out from mouth. https://t.co/eRDh1h2Z7G,IN,"Ajmer, India","[[[74.25354, 26.190317], [74.767907, 26.190317], [74.767907, 26.700666], [74.25354, 26.700666]]]",U6DDQWhOXbDQsHm,1748,100,1574,1366,0,"Ajmer, India",Mon Apr 29 02:38:09 +0000 2019,
#Congress set for superb performance in #madhyapradesh #Mahrashtra #Jharkhand #UP #Odisha #Rajasthan #Elections2019 going to polls today.,IN,"Faridabad, India","[[[77.149786, 28.156842], [77.551977, 28.156842], [77.551977, 28.505585], [77.149786, 28.505585]]]",KhoranaR,4506,53,11004,140,7,,Mon Apr 29 02:20:10 +0000 2019,
"#ShatruganSinha praises #Congress by praising #Jinnah as if Jinnah was part of congress. Later regrets. . #FamilyFirstPartyNext he says and canvass for SP in UP. By admitting Shatrugan into its fold, congress has done big blunder. It is like seeing saghun, keeping cat on his lap",IN,"Mylapore Tiruvallike, India","[[[80.2348852, 12.970918], [80.288726, 12.970918], [80.288726, 13.0778711], [80.2348852, 13.0778711]]]",omsivakbc,30,37,414,17,0,chennai,Mon Apr 29 01:44:49 +0000 2019,
"Vote for #congress
vote for #MilindDeoraforSouthMumbai https://t.co/o4OEKvAz2S",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",suhailshkh05,6,3,114,9,0,"Mumbai, India",Mon Apr 29 01:42:51 +0000 2019,
@jilevin @edscents AND #Congress should use those funds to pay back OUR #SocialSecurity #BILLIONS that they've stolen.,US,"Illinois, USA","[[[-91.51308, 36.970298], [-87.019935, 36.970298], [-87.019935, 42.508303], [-91.51308, 42.508303]]]",ThePeoriaKid,28354,3427,41900,3751,120,"W. Peoria, IL",Sun Apr 28 23:41:24 +0000 2019,
for #WilliamBarr to think that he gets to set the #conditions of his #testimony. Barr has a #constitutional #duty to appear before #Congress when he is summoned to testify. Democrats are finished w/the administration’s #nonsense &amp; #stall tactics. If Barr wants to fight this in...,US,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",Kegan05,307939,15377,410182,14657,482,NorthWest USA,Sun Apr 28 20:51:45 +0000 2019,
"Trump needs to be removed from office! He is placing lives in danger as he continues his lies. #Congress we are waiting for you to take action. Our country, our people and our democracy are at stake. @HouseDemocrats @HouseIntel @SpeakerPelosi @SenateDems #ImpeachTrump #Indict45 https://t.co/XqkHp6M40r",US,"Indiana, USA","[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]]",messerjs,1946,3723,18769,5001,30,Indiana,Sun Apr 28 20:37:44 +0000 2019,
"@CBSSunday #AUSTIN #BMJSports #Editorial Before 
#Rockets 
#Brunch &amp; #MexicArte #Museum On #Congress
 #Free #Sundays
4 #Artist #Austintx Is #TheBest #Canvas 
In The #World 
&amp; #Drawing By #SylviaOrozco #Curator
#Orozco  Work Is Just Sensational 
@MenilCollection #MAFH #Houston #ATX #Austintx https://t.co/6BMhB8WL68",US,"Austin, TX","[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]",BarronsMedicalJ,19423,328,3481,67,34,New York City New York,Sun Apr 28 20:04:57 +0000 2019,
"""If #Congress cannot question the people who are making policy, or obtain critical documents, Congress cannot function as a #coequal branch of government.”

“If Congress cannot get information about the #executivebranch, there is no longer any #separation of #powers, as...",US,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",Kegan05,307939,15377,410182,14657,482,NorthWest USA,Sun Apr 28 19:59:51 +0000 2019,
"This was SO fun. I love you ladies. Not pictured @hamlindennis 🖤
📸 by greaspen 
#tucson #thegirls #222band #congress #loveyouladies @ club congress https://t.co/bKzev9w7VU",US,"Tucson, AZ","[[[-111.083219, 32.057802], [-110.747928, 32.057802], [-110.747928, 32.320979], [-111.083219, 32.320979]]]",222jdband,698,379,808,958,4,"Los Angeles, CA",Sun Apr 28 19:06:54 +0000 2019,
Vote for #Congress 🇮🇳✌️ https://t.co/RxQyx3WXa1,IN,"Kota, India","[[[75.623599, 24.768468], [76.095887, 24.768468], [76.095887, 25.2755], [75.623599, 25.2755]]]",sandeep_aganya,20982,958,7525,1150,6,Kota (Rajasthan),Sun Apr 28 18:37:49 +0000 2019,
"In Jabalpur today.
₹. 8000 every month, ₹. 72000 yearly 🤔🤔

8000 × 12 = 72000 @RahulGandhi baba ka
aaj ka new calculation.

#AbHogaNYAY 😂😂😂

@RahulGandhi @INCIndia @INCMaharashtra @INCMumbai @priyankagandhi 
@milinddeora 

#CONGRESS #CongressManifesto https://t.co/deNOKgdbdN",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",AmitBhadricha,33186,7169,59373,2803,64,"Mumbai, India",Sun Apr 28 18:03:41 +0000 2019,
"@RajThackeray with videos, numbers and his excellent oratory skills, trying to kill #BJP votes wherever he is going, this one was in #nasik. If only #congress had done their prachar like this, they would be inching towards a majority on their own #RajThackeray #RajThackrey #MNS https://t.co/RHcfMJSUfj",IN,"Shivaji Nagar (Nasik), Nashik","[[[73.807497, 19.970444], [73.818378, 19.970444], [73.818378, 19.989648], [73.807497, 19.989648]]]",rspeaks5,3353,79,901,387,2,All over !,Sun Apr 28 18:03:07 +0000 2019,
"#Bhojpuri actor and singer #ManojTiwari, re-contesting the #NorthEastDelhi Lok Sabha seat, held a 10-km-long roadshow in his constituency for the second consecutive day on Sunday and accused the #Congress and the #AAP of helping anti-national forces. ⚡️#ElectionsWithBN |",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",BengalNewzIndia,10823,2269,18282,15,21,Kolkata and New Delhi,Sun Apr 28 17:46:06 +0000 2019,
