tweet,country_code,geo_location,bounding_box,screen_name,favourites_count,followers_count,statuses_count,friends_count,listed_count,user_described_location,created_at,utc_offset
#bjp  lies again says farmers income has grown up by 50%  😄😄😄 #LokSabhaEelctions2019 https://t.co/6L3qGa877O,GR,"Alexandroupoli, Greece","[[[25.6188954, 40.8317386], [26.0637476, 40.8317386], [26.0637476, 41.1105721], [25.6188954, 41.1105721]]]",VirendrasingR,18709,84,2341,146,0,"Alexandroupoli, Greece",Sat Apr 27 22:28:11 +0000 2019,
#NarendraModi @PMOIndia @narendramodi Think about it guys.. We all are the youth of our Country ❤️ We make feel proud our country when our country is also a well developed country and this is only done by our #PMModi ❤️ Go and Vote for #Modi #BJP,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",IvyNidhi,1762,93,1260,37,0,"Bhopal, India",Sat Apr 27 19:55:46 +0000 2019,
"@narendramodi Sir winter is coming and I just heard during Sri Lanka blast it's only you in this world who can fight the terrorists..pun intended.
#BJP #GameofThrones #Incredibleindia",IN,"Mohali, India","[[[76.515454, 30.569094], [76.860158, 30.569094], [76.860158, 30.938966], [76.515454, 30.938966]]]",abhishekjalan,39,146,273,480,5,Kolkata,Sat Apr 27 19:29:24 +0000 2019,
#BJP govt is not expected to turn the Ass into the horse  so for as your education policy is concerned. Intelligentsia is not satisfied w- u,IN,"Kasia Kushinagar, India","[[[83.89878, 26.729761], [83.930021, 26.729761], [83.930021, 26.764322], [83.89878, 26.764322]]]",DubeyAnil8,30,8,50,23,0,,Sat Apr 27 19:13:18 +0000 2019,
"Vote visely &amp; don't spoil your relations for elections...
Cuz after election
JAI,VEERU,GABBAR,THAKUR,BASANTI
are all one &amp; the same.😂
#2019Elections #BattleOf2019 #Congress #BJP #Aap https://t.co/vsHJy0Zk2U",,"Anantnag, Jammu And Kashmir","[[[74.7044366, 33.321178], [75.5997464, 33.321178], [75.5997464, 34.4090707], [74.7044366, 34.4090707]]]",shanibfarooq_,10225,835,867,503,0,"Anantnag, Jammu And Kashmir",Sat Apr 27 17:57:17 +0000 2019,
"#BJP leaders @MukulR_Official and @RoopaSpeaks Ganguly participate in a roadshow as they campaign for @BJP4Bengal's #LokSabhaElections2019 candidate from #Birbhum, Dudh Kumar Mondal ahead of the #Elections2019, in #WestBengal's Birbhum Saturday. ⚡️#ElectionsWithBN | RT@BengalNewz https://t.co/QhGr7beC3K",IN,"Suri, India","[[[87.505363, 23.881127], [87.544446, 23.881127], [87.544446, 23.930317], [87.505363, 23.930317]]]",WestBengal_BN,9505,2380,3798,15,16,"Kolkata, West Bengal, India",Sat Apr 27 17:47:12 +0000 2019,
"@PriyankKharge @BJP4Karnataka Sir, u caused defeat for your father.
You have ruined the lives of senior congress leaders in #Gulbarga #Bidar 
Shame on you 
#BJP rewards deserving leaders, not suppressing its big leaders like yours
@RahulGandhi @dineshgrao @KPCCPresident 
#RameshJarkiholi",IN,"Bengaluru South, India","[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]",IMSHREESHAIL,23016,164,9358,482,6,"Koramangala, Bengaluru South",Sat Apr 27 16:54:10 +0000 2019,
"#FakeNarrative #Rumours #Falsehood are the main agenda of #BJP 

#BJP_भगाओ_देश_बचाओ https://t.co/zjd9d1GwLG",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Sat Apr 27 16:20:40 +0000 2019,
"#LoksabhaElections2019
has hit even the parched landscape of #barmer in #Rajasthan.

Ground report by @aruproytweets says #Congress and #BJP locked in a tough fight in #India's 2nd largest constituency.. https://t.co/sFL5dHnKvS",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",Subhayan_ism,2315,564,5780,513,52,"New Delhi, India",Sat Apr 27 16:02:33 +0000 2019,
"Since, Hemant Karkare belongs to Maha, It's sorry state for BJP there. But, in other places like UP, MP and on TV channels...Modi-Shah-Yogi feeling proud for same and is reflection of 5000 years of Hindu Culture. Hypocrites. #Vote #Elections2019 #BJP https://t.co/kligrv8BJD",IN,"Jamshedpur, India","[[[86.067565, 22.212044], [86.893547, 22.212044], [86.893547, 23.015979], [86.067565, 23.015979]]]",vishesh0608,2544,130,1718,244,1,"ghaziabad,india",Sat Apr 27 15:39:13 +0000 2019,
"Yes, Bringing Religion of one of promising candidate #Atishi ,who is only talking of education, in prime discourse is sad.
In return what @msisodia doing. Pitching a highly casteist defence. 'क्षत्राणी'.Not expected from #Delhi education minister. #AAP #BJP #Congress @AtishiAAP https://t.co/FwHjaD3VCy",IN,"Jamshedpur, India","[[[86.067565, 22.212044], [86.893547, 22.212044], [86.893547, 23.015979], [86.067565, 23.015979]]]",vishesh0608,2544,130,1718,244,1,"ghaziabad,india",Sat Apr 27 15:31:36 +0000 2019,
"Award for best reason to vote for MODI goes to... 
#letindiashine #LokSabhaElection2019
#AayegaToModiHi #VoteForIndia #ModiAaneWalaHai #BJP https://t.co/rio1Wlq9cR",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",Saurabh15online,8953,188,914,1180,1,india,Sat Apr 27 15:22:20 +0000 2019,
"@N75875235 @INCIndia
@AITCofficial
@AamAadmiParty
@BJP4Bengal
@samajwadiparty
@derekobrienmp
What kinda #Bhakti it is?
@BJP4India do Politics based on #ReligiousCard
As per #BJP #Hindus r those who follows thr #Hindutva
I m a #Hindu &amp; I worship My #Ram
I m against #BJPHindutvaPolitics",IN,"Puruliya, India","[[[85.832496, 22.704751], [86.899489, 22.704751], [86.899489, 23.699147], [85.832496, 23.699147]]]",bikash_khaitan,1545,8,431,44,0,"Puruliya, India",Sat Apr 27 15:11:20 +0000 2019,
"@JhaSanjay Yes, even after ruling 50 years, farmers still commit suicide as they still depend on rain for cultivation 
YOU GUYS SUCKED UP OUR COUNTRY 
NEVER CARED ABOUT IRRIGATION PROJECTS 
Not anymore, wait for another 50 years, #BJP rule , seen the changes",IN,"Bengaluru South, India","[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]",IMSHREESHAIL,23017,164,9358,482,6,"Koramangala, Bengaluru South",Sat Apr 27 14:58:13 +0000 2019,
"@AvijitSinha5 @deepanjan_dr @priyapyadav18 @TumhariN @BlackKn59506535 @itsmkyadav @Ash_LoneHunter @ManojM66 @sibtehasan20 @SatanicJumlas @sanjayuvacha @aayeff1 @DickDarryl @KPadmaRani1 @chhotubharati @anup071254 @shivendushekhar @yusufiosys @AjuMaaza @maqbool_sm @kirti_sd @Subytweets @m_ishaque3 @Nir0909 @nileshg6838 @NembuKol @foroneindia @rajeshwarbal1 @VazeIndian @ShamilManzor @twilightfairy @INCTharoorian @RanjitOne @watdehel @joBeeGeorgeous @Shudraism @scrapravi @Bachhawat1957 @EmpoweringGoa @Samyuktha1908 @scroll_in @Tapan_999 @amitbehere @tarun_k_trivedi @chakrab72364664 @S_k_chaudhary @Avixavarian5 @ronaldrajanna @TimesNow @IndiaToday Please see the attached tweet, how #BJP spreading #rumors and #falsehood 
https://t.co/4oCQ9Wqe0L",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Sat Apr 27 14:21:38 +0000 2019,
"@AvijitSinha5 @deepanjan_dr @priyapyadav18 @TumhariN @BlackKn59506535 @itsmkyadav @Ash_LoneHunter @ManojM66 @sibtehasan20 @SatanicJumlas @sanjayuvacha @aayeff1 @DickDarryl @KPadmaRani1 @chhotubharati @anup071254 @shivendushekhar @yusufiosys @AjuMaaza @maqbool_sm @kirti_sd @Subytweets @m_ishaque3 @Nir0909 @nileshg6838 @NembuKol @foroneindia @rajeshwarbal1 @VazeIndian @ShamilManzor @twilightfairy @INCTharoorian @RanjitOne @watdehel @joBeeGeorgeous @Shudraism @scrapravi @Bachhawat1957 @EmpoweringGoa @Samyuktha1908 @scroll_in @Tapan_999 @amitbehere @tarun_k_trivedi @chakrab72364664 @S_k_chaudhary @Avixavarian5 @ronaldrajanna @TimesNow @IndiaToday Save this tweet for #23rdMay 
#Results2019 
In #Bengal 
#TMC #AITC will get around 47% (+ -- 4%) &amp; 36 (+ -- 3) seats.

#BJP 25% (+ -- 3%) &amp; 4 (+ -- 2) seats.
#INC 9% (+ -- 2%) &amp; 2 (+ -- 1) Seats.
#Left 15% (+ -- 2%) but 1 (+ -- 1) seat.
Others + Nota 4% (+ --2%) &amp; Zero Seats.",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Sat Apr 27 14:15:29 +0000 2019,
"@sarangthacker @PChidambaram_IN Sorry bakht's don't have common sense.
Have you not seen the development of the #BJP after demonetisation. As only their party know the demonetisation. 
Rest is history 
#ChowkidarChorHai",,"Anantnag, Jammu And Kashmir","[[[74.7044366, 33.321178], [75.5997464, 33.321178], [75.5997464, 34.4090707], [74.7044366, 34.4090707]]]",BinAhanger,126,8,29,118,0,,Sat Apr 27 13:49:05 +0000 2019,
Hey mumbaikars ! please go and vote show mumbaikar passion vote for devlopment vote for #Bjp #Shivsena specially vote for @AGSawant,IN,"Kolhapur, India","[[[74.015218, 16.492702], [74.354885, 16.492702], [74.354885, 16.803148], [74.015218, 16.803148]]]",vivek_purohit,1090,256,4123,324,2,kolhapur and jalore ,Sat Apr 27 13:23:30 +0000 2019,
"Chairman JKLF #YasinMalik to face trail for political requirement of #RSS #BJP Or to satisfy collective conscience of #IndianSociety
but it will surely expose #Indian justice system &amp; #WarCrimes in #Kashmir since 1947
#YasinMalik  #Pakistan https://t.co/tloDllnomD",PK,"Lyallpur, Pakistan","[[[73.028305, 31.362499], [73.14592, 31.362499], [73.14592, 31.456778], [73.028305, 31.456778]]]",khawajakashifmi,505,857,1423,2460,2,,Sat Apr 27 12:39:56 +0000 2019,
"Sir in come marwad city barmer @iamsunnydeol #happy moment sir 🌹
#india @narendramodi #BJP @BJP4Rajasthan https://t.co/J7l30qCFPZ",IN,"Rajasthan, India","[[[69.484366, 23.060464], [78.270755, 23.060464], [78.270755, 30.196367], [69.484366, 30.196367]]]",parmarofficial8,143,5,92,79,0,"Barmer, India",Sat Apr 27 12:34:07 +0000 2019,
"@Charan_official @htTweets @ShatruganSinha My dear  #INC  saver  , you have adapted the good practice of abusing others without understanding the spirit of the words . You must have learnt  it from your illustrous counterpart #BJP half wits . Not interested  in discussing history of Indian Independence with you .You win",IN,"Bengaluru, India","[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]",ghoshkk,5664,166,3758,197,5,,Sat Apr 27 12:30:28 +0000 2019,
@narendramodi @PMOIndia #Begusarai @girirajsinghbjp @BJP4India @BJP4Bihar Young Hari Chandan is a chowkidar and support BJP. He has to wait another 14 years to vote for #Modi #BJP https://t.co/NlgiCXkn36,IN,"Bihar, India","[[[83.324301, 24.286947], [88.298296, 24.286947], [88.298296, 27.52129], [83.324301, 27.52129]]]",Iam_Sudesh,499,20,340,35,0,India,Sat Apr 27 12:16:43 +0000 2019,
"#BJP leader Nitin Gadkari faints during a poll rally in #Shirdi,  he is okay now,  more details awaited @DeccanHerald",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",mrityunjaybose,81,2197,5708,2938,9,"Mumbai,  India",Sat Apr 27 11:44:56 +0000 2019,
@AdityaRajKaul Oh @AdityaRajKaul you tell me only it that sadhvi pragaya is accused of malegaon terror attack and it's now on bail and he fight election on the ticket of #BJP and she is a terrorist then wahy has #BJP gave ticket to this terrorist,IN,"Madhya Pradesh, India","[[[74.030686, 21.073255], [82.809772, 21.073255], [82.809772, 26.868535], [74.030686, 26.868535]]]",HaarisJindran,31940,139,20927,100,0,"सनावद, भारत",Sat Apr 27 11:41:25 +0000 2019,
"Must watch #AyegaTohModiHi
 #ModiAaneWalaHai #LokSabhaElections2019 #Election2019 #Congress #BJP #NarendraModi https://t.co/T9iDHXrXVI",IN,"Jaipur, India","[[[75.4979969, 26.800561], [75.9970446, 26.800561], [75.9970446, 27.0188054], [75.4979969, 27.0188054]]]",deepadoc,5667,1078,5871,145,16,"Jaipur ,Rajasthan ,India",Sat Apr 27 11:06:19 +0000 2019,
"#CampaignTrail with the ever energetic and master strategist Shri @PrasadLadInd 
#LokSabhaElections2019 
#BJP #Shivsena #MahaYuti 
#ModiAaneWalaHai
#PhirEkBaarModiSarkar https://t.co/yOgtkGXY1k",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",SandeepDham,1076,231,2518,455,6,"Sion, Mumbai",Sat Apr 27 11:01:17 +0000 2019,
"Bhavya Rally from Sion Trombay to Dharavi depot. Humbled by the love and support showered by  South Central Mumbaikars

#ShivSena #BJP #RPI #Mahayuti #ShivSenaBJPRPI #BhavyaRally #OnceAgainRahulShewale https://t.co/PVEOKOpI3s",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",shewale_rahul,760,22342,1839,244,49,Mumbai,Sat Apr 27 10:49:58 +0000 2019,
It is quite easy to understand who is supporting whom #NaMo / #RaGa 😊 I will not say 100% but yes the majority does this 😁 Rather saying good about their party they keep on bad mouthing others 🤐 &amp; this is for both #BJP &amp; #Congress supporters 🗣 oh there is one more #AAP 🤓,IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",IamSubhDey,0,50,2264,175,8,India,Sat Apr 27 10:47:04 +0000 2019,
Thank you @BJP4India. Your blind bhakths cannot make out difference between your official 9345014501 and my personal 98.............  They are calling me non stop and disrupting my life. I am telling them #BJP doesn't want their votes. @narendramodi @INCIndia @samajwadiparty,IN,"Bengaluru South, India","[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]",BLRAviation,1404,8535,23856,436,264,"ÜT: 12.9348934,77.6202838",Sat Apr 27 10:42:39 +0000 2019,
"Vijay Sankalp Sabha at BKC Ground in presence of PM @narendramodi  CM @Dev_Fadnavis Shivsena President Uddhav Thackeray RPI President Ramdas Athawale and BJP Candidate @poonam_mahajan and other candidates and leaders
#LokSabhaElection2019 #elections2019 #BJP #BharatKaGarvModi https://t.co/YlS3MtfuTS",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",daylivenews,1,4,167,46,0,,Sat Apr 27 09:26:58 +0000 2019,
"First things first,
Let not be oblivious of the fact that jet Airways a major airline player got bankrupt and bsnl had to pare down employees as well as retirement ages of employees as it is going through major crisis
This Should  be credited To present Government as well.!
#bjp",,"Baramula, Jammu And Kashmir","[[[74.1197462, 33.5245947], [75.3528621, 33.5245947], [75.3528621, 34.8296726], [74.1197462, 34.8296726]]]",MSingh_16,307,93,3507,229,1,"Srinagar,India",Sat Apr 27 08:51:43 +0000 2019,
"Due to #BJP's over-confidence on return to #power, it supposed to believe that, there is something wrong with EVM ; otherwise, despite having so many anti-incumbency factors, how could #BJP and @narendramodi be able to expect retaining another consecutive term ?  #ModiAaneWalaHai https://t.co/HA6KeRbV2q",IN,"Jorhat, India","[[[93.959928, 26.348766], [94.605083, 26.348766], [94.605083, 27.18136], [93.959928, 27.18136]]]",PANKAJS55740147,33,29,2047,25,0,"Jorhat, India",Sat Apr 27 08:41:33 +0000 2019,
“ #BJP ’s strategy post the third phase of polling seems to be focused on a charm offensive on part of the #PMModi.” #LokSabhaElections2019 https://t.co/zVEWWUsYTi,IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",Ashtripathi13,168,1535,5718,386,37,New Delhi,Sat Apr 27 08:15:34 +0000 2019,
"Radhakrishna Vikhe-Patil says he has not received any showcause notice for sharing the dais with Shiv Sena leaders in Shirdi. He got to know about it from media. ""Will speak on it once I receive it."" #LokSabhaElections2019 #Congress #ShivSena #BJP #NCP @DeccanHerald #Maharashtra",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",mrityunjaybose,81,2197,5708,2938,9,"Mumbai,  India",Sat Apr 27 08:12:19 +0000 2019,
"#Congress MLA Radhakrishna Vikhe-Patil,  who has resigned as #Maharashtra leader of opposition, holds press conference in #Ahmednagar,  he is expected to announce his next move next week.  He is likely to join #BJP @DeccanHerald",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",mrityunjaybose,81,2197,5708,2938,9,"Mumbai,  India",Sat Apr 27 08:10:54 +0000 2019,
"Last &amp; final calls for criminals, history sheeter &amp; convicted to get CLEAN ... join #BJP ... before 30th April &amp; avails special offers ! #Elections2019 #SadhviPragya #ElectionAlert #ModiWithAkshay",IN,"Jalandhar, India","[[[75.441473, 31.206242], [75.822406, 31.206242], [75.822406, 31.61479], [75.441473, 31.61479]]]",satbirbhatia55,192,694,18090,633,9,"Jalandhar,India",Sat Apr 27 08:01:15 +0000 2019,
"255-285 BJP 

60-85 CONGRESS.

Mark this tweet . #BJP #LokSabhaElections2019 #Congress #GeneralElections2019 #ELECTIONBREAKING",IN,"Haveli, India","[[[73.6246953, 18.2801029], [74.1954594, 18.2801029], [74.1954594, 18.7362196], [73.6246953, 18.7362196]]]",Abhijeet_Vyas,1129,199,6733,1001,7,"Pune, India",Sat Apr 27 07:56:02 +0000 2019,
#WestBengal's ruling #Trinamool Cong approached the #ElectionCommission (@ECISVEEP) alleging #BJP was written under the party's symbol during commissioning of electronic voting machines (#EVMs) in #Barrackpore parliamentary constituency due to which the process had to be stopped.,IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",WestBengal_BN,9505,2380,3798,15,16,"Kolkata, West Bengal, India",Sat Apr 27 07:53:37 +0000 2019,
"Would you follow a disoriented stampede?
Would be get ahead with a 'headless' bunch?
Would you feel safe on a ship, where there is no one at the helm?
Vote for Shivsena/BJP/RPI alliance for a robust &amp; competent government with a powerful frontman.
@AUThackeray
#Shivsena #BJP #RPI https://t.co/LoreTTMiQL",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",nowdurga,2849,663,1769,173,0,Mumbai,Sat Apr 27 07:41:24 +0000 2019,
"@thewire_in No one should use NOTA . Eleminate Modi , find out the best among the rest . Remember , people did not vote for Modi in 2014 .He was not #BJP's  projected PM . He usurped by manipulation sidetracking Advani , Rajnath and Nitin Gadkari",IN,"Bengaluru, India","[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]",ghoshkk,5664,166,3758,197,5,,Sat Apr 27 07:22:44 +0000 2019,
@DeccanHerald  Cricketing icon @sachin_rt appeals people to vote #BJP #Congress #ShivSena #NCP #MNS #BVA #VBA #RPI #Mumbai #LokSabhaElections2019 https://t.co/S4tkuwmirg,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",mrityunjaybose,81,2197,5708,2938,9,"Mumbai,  India",Sat Apr 27 07:12:50 +0000 2019,
